Date/Time, Zone, Temperature, Damper
04/02/2018 00:39:05, 1, 70.5604, 100
04/02/2018 01:39:06, 1, 70.59097, 100
04/02/2018 02:39:11, 1, 70.62708, 100
04/02/2018 03:39:13, 1, 70.68262, 100
04/02/2018 04:39:17, 1, 70.69096, 100
04/02/2018 05:39:18, 1, 70.7243, 100
04/02/2018 06:39:19, 1, 70.7632, 100
04/02/2018 07:39:25, 1, 70.76041, 100
04/02/2018 08:39:28, 1, 70.81042, 100
04/02/2018 09:39:31, 1, 70.81042, 100
04/02/2018 10:39:34, 1, 70.89375, 100
04/02/2018 11:39:41, 1, 70.92709, 100
04/02/2018 12:39:48, 1, 70.94932, 100
04/02/2018 13:39:55, 1, 70.95488, 100
04/02/2018 14:40:01, 1, 70.97433, 100
04/02/2018 15:40:06, 1, 70.991, 100
04/02/2018 16:40:12, 1, 70.97988, 100
04/02/2018 17:40:17, 1, 71.02433, 100
04/02/2018 18:40:25, 1, 71.06043, 100
04/02/2018 19:40:30, 1, 71.10488, 100
04/02/2018 20:40:29, 1, 71.09932, 100
04/02/2018 21:40:35, 1, 71.12711, 100
04/02/2018 22:40:42, 1, 71.12433, 100
04/02/2018 23:40:51, 1, 71.17712, 100
04/03/2018 00:40:59, 1, 71.1799, 100
04/03/2018 01:41:06, 1, 71.21879, 100
04/03/2018 02:41:14, 1, 71.20767, 100
04/03/2018 03:41:22, 1, 71.21601, 100
04/03/2018 04:41:29, 1, 71.2549, 100
04/03/2018 05:41:34, 1, 71.25768, 100
04/03/2018 06:41:40, 1, 71.2549, 100
04/03/2018 07:41:47, 1, 71.2938, 100
04/03/2018 08:41:56, 1, 71.30212, 100
04/03/2018 09:42:04, 1, 71.32434, 100
04/03/2018 10:42:09, 1, 71.33269, 100
04/03/2018 11:42:14, 1, 71.45491, 100
04/03/2018 12:42:21, 1, 71.46047, 100
04/03/2018 13:42:26, 1, 71.42158, 100
04/03/2018 14:42:35, 1, 71.49104, 100
04/03/2018 15:42:42, 1, 71.47713, 100
04/03/2018 16:42:51, 1, 71.46047, 100
04/03/2018 17:42:59, 1, 71.52715, 100
04/03/2018 18:43:03, 1, 71.56604, 100
04/03/2018 19:43:12, 1, 71.56049, 100
04/03/2018 20:43:19, 1, 71.58826, 100
04/03/2018 21:43:19, 1, 71.51049, 100
04/03/2018 22:43:25, 1, 71.50215, 100
04/03/2018 23:43:32, 1, 71.63825, 100
04/04/2018 00:43:42, 1, 71.62437, 100
04/04/2018 01:43:49, 1, 71.61604, 100
04/04/2018 02:43:57, 1, 71.62714, 100
04/04/2018 03:44:03, 1, 71.6855, 100
04/04/2018 04:44:10, 1, 71.68272, 100
04/04/2018 05:44:14, 1, 71.67438, 100
04/04/2018 06:44:20, 1, 71.57159, 100
04/04/2018 07:44:24, 1, 71.57993, 100
04/04/2018 08:44:33, 1, 71.68827, 100
04/04/2018 09:44:35, 1, 71.69939, 100
04/04/2018 10:44:38, 1, 71.77994, 100
04/04/2018 11:44:46, 1, 71.77994, 100
04/04/2018 12:44:53, 1, 71.77438, 100
04/04/2018 13:44:59, 1, 71.78549, 100
04/04/2018 14:44:58, 1, 71.82161, 100
04/04/2018 15:45:05, 1, 71.81882, 100
04/04/2018 16:45:12, 1, 71.81327, 100
04/04/2018 17:45:20, 1, 71.86885, 100
04/04/2018 18:45:27, 1, 71.75217, 100
04/04/2018 19:45:36, 1, 71.88274, 100
04/04/2018 20:45:36, 1, 71.87719, 100
04/04/2018 21:45:43, 1, 71.88829, 100
04/04/2018 22:45:49, 1, 71.82439, 100
04/04/2018 23:45:57, 1, 71.83272, 100
04/05/2018 00:46:05, 1, 71.87441, 100
04/05/2018 01:46:12, 1, 71.8744, 100
04/05/2018 02:46:21, 1, 71.95496, 100
04/05/2018 03:46:27, 1, 71.94662, 100
04/05/2018 04:46:34, 1, 71.8744, 100
04/05/2018 05:46:44, 1, 71.90774, 100
04/05/2018 06:46:50, 1, 71.89663, 100
04/05/2018 07:46:56, 1, 72.00217, 100
04/05/2018 08:47:05, 1, 72.01328, 100
04/05/2018 09:47:10, 1, 71.9494, 100
04/05/2018 10:47:16, 1, 71.95496, 100
04/05/2018 11:47:20, 1, 71.96051, 100
04/05/2018 12:47:25, 1, 71.95218, 100
04/05/2018 13:47:29, 1, 72.04662, 100
04/05/2018 14:47:33, 1, 72.10497, 100
04/05/2018 15:47:37, 1, 72.10776, 100
04/05/2018 16:47:40, 1, 72.09386, 100
04/05/2018 17:47:46, 1, 72.09664, 100
04/05/2018 18:47:51, 1, 72.09386, 100
04/05/2018 19:47:55, 1, 72.14386, 100
04/05/2018 20:47:55, 1, 72.14108, 100
04/05/2018 21:48:01, 1, 72.14386, 100
04/05/2018 22:48:07, 1, 72.17442, 100
04/05/2018 23:48:09, 1, 72.16886, 100
04/06/2018 00:48:18, 1, 72.17164, 100
04/06/2018 01:48:23, 1, 72.16886, 100
04/06/2018 02:48:26, 1, 72.16608, 100
04/06/2018 03:48:31, 1, 72.17164, 100
04/06/2018 04:48:34, 1, 72.23552, 100
04/06/2018 05:48:40, 1, 72.22441, 100
04/06/2018 06:48:44, 1, 72.21886, 100
04/06/2018 07:48:49, 1, 72.22441, 100
04/06/2018 08:48:53, 1, 72.24108, 100
04/06/2018 09:48:59, 1, 72.23274, 100
04/06/2018 10:49:16, 1, 72.2133, 100
04/06/2018 11:49:22, 1, 72.2522, 100
04/06/2018 12:49:28, 1, 72.2522, 100
04/06/2018 13:49:36, 1, 72.32999, 100
04/06/2018 14:49:43, 1, 72.35221, 100
04/06/2018 15:49:51, 1, 72.35777, 100
04/06/2018 16:49:59, 1, 72.33276, 100
04/06/2018 17:50:05, 1, 72.37444, 100
04/06/2018 18:50:11, 1, 72.44667, 100
04/06/2018 19:50:12, 1, 72.39665, 100
04/06/2018 20:50:17, 1, 72.44667, 100
04/06/2018 21:50:25, 1, 72.34666, 100
04/06/2018 22:50:33, 1, 72.39388, 100
04/06/2018 23:50:37, 1, 72.40777, 100
04/07/2018 00:50:37, 1, 72.40777, 100
04/07/2018 01:50:42, 1, 72.39665, 100
04/07/2018 02:50:49, 1, 72.455, 100
04/07/2018 03:50:50, 1, 72.52722, 100
04/07/2018 04:50:58, 1, 72.48, 100
04/07/2018 05:51:07, 1, 72.52168, 100
04/07/2018 06:51:11, 1, 72.58556, 100
